recipe_id,category_name
1847076,Afternoon tea
1847079,"Cookies, biscuits & crackers"
1847079,British
1847079,Afternoon tea
1847081,"Cookies, biscuits & crackers"
1847081,British
1847081,Afternoon tea
1847083,"Cookies, biscuits & crackers"
1847083,British
1847083,Afternoon tea
1847085,"Cookies, biscuits & crackers"
1847085,British
1847085,Afternoon tea
1847087,"Cookies, biscuits & crackers"
1847087,British
1847087,Afternoon tea
1847090,"Cookies, biscuits & crackers"
1847090,British
1847090,Afternoon tea
1847091,"Cookies, biscuits & crackers"
1847091,British
1847091,Afternoon tea
1847093,"Cookies, biscuits & crackers"
1847093,British
1847093,Afternoon tea
1847095,"Cookies, biscuits & crackers"
1847095,British
1847095,Afternoon tea
1847097,Gluten-free
1847097,"Cookies, biscuits & crackers"
1847097,British
1847097,Afternoon tea
1847101,"Cakes, large"
1847101,Scottish
1847101,Dessert
1847104,"Cakes, small"
1847104,British
1847104,Afternoon tea
1847109,Candy / sweets
1847109,"Cookies, biscuits & crackers"
1847109,British
1847109,Afternoon tea
1847113,"Cakes, large"
1847113,Welsh
1847113,Dessert
1847118,"Cookies, biscuits & crackers"
1847118,British
1847118,Afternoon tea
1847122,"Cookies, biscuits & crackers"
1847122,British
1847122,Afternoon tea
1847124,"Cookies, biscuits & crackers"
1847124,British
1847124,Afternoon tea
1847130,Christmas
1847130,"Pies, tarts & pastries"
1847130,British
1847130,Dessert
1847613,"Pies, tarts & pastries"
1847613,British
1847613,Dessert
1847615,"Pies, tarts & pastries"
1847615,British
1847615,Dessert
1847616,"Pies, tarts & pastries"
1847616,British
1847616,Dessert
1848440,"Pies, tarts & pastries"
1848440,British
1848440,Dessert
1848441,"Pies, tarts & pastries"
1848441,British
1848441,Dessert
1849725,How to...
1849725,"Pies, tarts & pastries"
1849725,British
1849725,Dessert
1848442,"Pies, tarts & pastries"
1848442,British
1848442,Dessert
1848443,"Pies, tarts & pastries"
1848443,Cheesecakes
1848443,British
1848443,Dessert
1848444,"Pies, tarts & pastries"
1848444,British
1848444,Dessert
1848445,"Pies, tarts & pastries"
1848445,British
1848445,Dessert
1848446,Spring
1848446,"Pies, tarts & pastries"
1848446,British
1848446,Dessert
1848447,"Pies, tarts & pastries"
1848447,British
1848447,Dessert
1848448,"Pies, tarts & pastries"
1848448,British
1848448,Dessert
1848449,Ice cream & frozen desserts
1848449,British
1848449,Dessert
1848450,"Mousses, trifles, custards & creams"
1848450,British
1848450,Dessert
1848451,"Mousses, trifles, custards & creams"
1848451,British
1848451,Dessert
1848452,"Mousses, trifles, custards & creams"
1848452,British
1848452,Dessert
1848453,"Mousses, trifles, custards & creams"
1848453,British
1848453,Dessert
1848454,"Mousses, trifles, custards & creams"
1848454,British
1848454,Dessert
1848455,"Mousses, trifles, custards & creams"
1848455,British
1848455,Dessert
1848456,"Mousses, trifles, custards & creams"
1848456,Scottish
1848456,Dessert
1848457,Winter
1848457,"Mousses, trifles, custards & creams"
1848457,British
1848457,Dessert
1848540,"Pancakes, waffles & crêpes"
1848540,British
1848540,Dessert
1848541,"Cakes, large"
1848541,"Pancakes, waffles & crêpes"
1848541,British
1848541,Dessert
1848542,Dairy-free
1848542,"Mousses, trifles, custards & creams"
1848542,British
1848542,Dessert
1848543,"Mousses, trifles, custards & creams"
1848543,British
1848543,Dessert
1848544,"Mousses, trifles, custards & creams"
1848544,British
1848544,Dessert
1848545,"Mousses, trifles, custards & creams"
1848545,British
1848545,Dessert
1848546,Vegan
1848546,Summer
1848546,Baked & steamed desserts
1848546,British
1848546,Dessert
1848547,"Mousses, trifles, custards & creams"
1848547,British
1848547,Dessert
1848549,"Mousses, trifles, custards & creams"
1848549,British
1848549,Dessert
1848551,"Cakes, small"
1848551,British
1848551,Afternoon tea
1848571,"Cakes, small"
1848571,British
1848571,Afternoon tea
1848572,"Cakes, small"
1848572,British
1848572,Afternoon tea
1848573,"Cakes, small"
1848573,British
1848573,Afternoon tea
1848574,"Cakes, small"
1848574,British
1848574,Afternoon tea
1848575,"Cakes, small"
1848575,British
1848575,Afternoon tea
1848576,"Cakes, small"
1848576,British
1848576,Afternoon tea
1848579,"Cakes, small"
1848579,British
1848579,Afternoon tea
1848581,"Cakes, small"
1848581,British
1848581,Afternoon tea
1848582,"Cakes, small"
1848582,British
1848582,Afternoon tea
1848586,"Cakes, small"
1848586,British
1848586,Afternoon tea
1848588,"Bread & buns, sweet"
1848588,British
1848588,Afternoon tea
1848591,"Bread & buns, sweet"
1848591,British
1848591,Afternoon tea
1848593,"Bread & buns, sweet"
1848593,British
1848593,Afternoon tea
1848595,"Bread & buns, sweet"
1848595,British
1848595,Afternoon tea
1848597,"Bread & buns, sweet"
1848597,British
1848597,Afternoon tea
1848599,"Bread & buns, sweet"
1848599,British
1848599,Afternoon tea
1848601,"Bread & buns, sweet"
1848601,British
1848601,Afternoon tea
1848603,"Bread & buns, sweet"
1848603,British
1848603,Afternoon tea
1848606,"Bread & buns, sweet"
1848606,British
1848606,Afternoon tea
1848607,"Bread & rolls, savory"
1848607,British
1848609,"Bread & rolls, savory"
1848609,British
1848609,Breakfast / brunch
1848626,"Bread & rolls, savory"
1848626,British
1848627,"Bread & rolls, savory"
1848627,British
1848629,"Bread & rolls, savory"
1848629,British
1848631,"Bread & rolls, savory"
1848631,British
1848633,"Bread & rolls, savory"
1848633,British
1848634,"Bread & rolls, savory"
1848634,British
1849648,"Bread & buns, sweet"
1849648,English
1849648,Afternoon tea
1849652,"Bread & buns, sweet"
1849652,English
1849652,Afternoon tea
1849655,"Bread & buns, sweet"
1849655,English
1849655,Afternoon tea
1849659,"Bread & buns, sweet"
1849659,English
1849659,Afternoon tea
1849660,"Bread & buns, sweet"
1849660,British
1849660,Afternoon tea
1849662,"Bread & buns, sweet"
1849662,British
1849662,Afternoon tea
1849663,"Bread & buns, sweet"
1849663,English
1849663,Afternoon tea
1849664,Fried doughs
1849664,British
1849667,"Bread & rolls, savory"
1849667,British
1849668,"Bread & rolls, savory"
1849668,British
1849671,"Bread & rolls, savory"
1849671,British
1849678,Easter
1849678,"Bread & buns, sweet"
1849678,British
1849678,Afternoon tea
1849682,"Bread & buns, sweet"
1849682,British
1849682,Afternoon tea
1849688,"Bread & rolls, savory"
1849688,Scottish
1849691,"Bread & buns, sweet"
1849691,British
1849691,Afternoon tea
1849693,Vegan
1849693,Candy / sweets
1849693,British
1849697,Vegan
1849697,Christmas
1849697,"Pies, tarts & pastries"
1849697,British
1849700,Vegan
1849700,Candy / sweets
1849700,British
1849701,Spice / herb blends & rubs
1849701,British
1849702,Vegetarian
1849702,How to...
1849702,British
1849704,Vegan
1849704,"Jams, jellies & preserves"
1849704,British
1849706,Vegan
1849706,"Jams, jellies & preserves"
1849706,British
1849709,Frostings & fillings
1849709,British
1849711,Frostings & fillings
1849711,British
1849713,Frostings & fillings
1849713,British
1849720,"Cakes, large"
1849720,How to...
1849720,British
1849720,Dessert
1849721,"Cakes, large"
1849721,British
1849721,Dessert
1849722,How to...
1849722,British
1849724,How to...
1849724,"Pies, tarts & pastries"
1849724,British
1849724,Dessert
1860595,Vegetarian
1860595,Dinner parties/entertaining
1860595,"Pies, tarts & pastries"
1860595,Middle Eastern
1860595,Breakfast / brunch
1860596,Vegetarian
1860596,Dinner parties/entertaining
1860596,Egg dishes
1860596,Middle Eastern
1860596,Breakfast / brunch
1860598,Vegetarian
1860598,Dinner parties/entertaining
1860598,Middle Eastern
1860598,Breakfast / brunch
1860601,Dinner parties/entertaining
1860601,Stews & one-pot meals
1860601,Middle Eastern
1860601,Breakfast / brunch
1860602,Dinner parties/entertaining
1860602,Beverages / drinks (no-alcohol)
1860602,Middle Eastern
1860602,Breakfast / brunch
1860604,Vegetarian
1860604,Dinner parties/entertaining
1860604,Middle Eastern
1860604,Breakfast / brunch
1860611,Vegetarian
1860611,Dinner parties/entertaining
1860611,Picnics & outdoors
1860611,"Pies, tarts & pastries"
1860611,Middle Eastern
1860611,Maltese
1860611,Breakfast / brunch
1860615,Dinner parties/entertaining
1860615,"Bread & buns, sweet"
1860615,"Dips, spreads & salsas"
1860615,Middle Eastern
1860615,Afternoon tea
1860615,Breakfast / brunch
1860618,Dinner parties/entertaining
1860618,Sandwiches & burgers
1860618,Middle Eastern
1860618,Breakfast / brunch
1860622,Dinner parties/entertaining
1860622,"Pancakes, waffles & crêpes"
1860622,Middle Eastern
1860622,Breakfast / brunch
1860626,Dinner parties/entertaining
1860626,"Cakes, small"
1860626,Frostings & fillings
1860626,Middle Eastern
1860626,Afternoon tea
1860626,Breakfast / brunch
1860733,Dinner parties/entertaining
1860733,Curry
1860733,Quick / easy
1860733,Middle Eastern
1860733,Main course
1860734,Dinner parties/entertaining
1860734,Quick / easy
1860734,"Pies, tarts & pastries"
1860734,Middle Eastern
1860734,Main course
1860735,Dinner parties/entertaining
1860735,Quick / easy
1860735,Middle Eastern
1860735,Main course
1860736,Vegetarian
1860736,Dinner parties/entertaining
1860736,Rice dishes
1860736,Quick / easy
1860736,Middle Eastern
1860736,Side dish
1860737,Vegetarian
1860737,Dinner parties/entertaining
1860737,Quick / easy
1860737,Middle Eastern
1860737,Side dish
1860738,Vegetarian
1860738,Dinner parties/entertaining
1860738,Salads
1860738,Quick / easy
1860738,Middle Eastern
1860738,Side dish
1860739,Vegetarian
1860739,Dinner parties/entertaining
1860739,Dressings & marinades
1860739,Quick / easy
1860739,Salads
1860739,Middle Eastern
1860739,Side dish
1860740,Vegetarian
1860740,Dinner parties/entertaining
1860740,Picnics & outdoors
1860740,Dressings & marinades
1860740,Quick / easy
1860740,Salads
1860740,Middle Eastern
1860740,Side dish
1860741,Vegetarian
1860741,Dinner parties/entertaining
1860741,Quick / easy
1860741,Middle Eastern
1860741,Side dish
1860742,Dinner parties/entertaining
1860742,"Pies, tarts & pastries"
1860742,Quick / easy
1860742,Middle Eastern
1860742,Dessert
1860743,Dinner parties/entertaining
1860743,"Cakes, large"
1860743,Quick / easy
1860743,Middle Eastern
1860743,Dessert
1860744,Dinner parties/entertaining
1860744,Quick / easy
1860744,Cocktails / drinks (with alcohol)
1860744,Middle Eastern
1860745,Dinner parties/entertaining
1860745,Quick / easy
1860745,Sandwiches & burgers
1860745,Middle Eastern
1860745,Main course
1860746,Dinner parties/entertaining
1860746,"Chutneys, pickles & relishes"
1860746,Quick / easy
1860746,Sandwiches & burgers
1860746,Middle Eastern
1860746,Main course
1860747,Dinner parties/entertaining
1860747,Quick / easy
1860747,Middle Eastern
1860747,Main course
1860748,Dinner parties/entertaining
1860748,"Pasta, doughs & sauces"
1860748,Quick / easy
1860748,Middle Eastern
1860748,Main course
1860749,Vegetarian
1860749,Dinner parties/entertaining
1860749,Dressings & marinades
1860749,Quick / easy
1860749,Salads
1860749,Middle Eastern
1860749,Side dish
1860750,Vegan
1860750,Vegetarian
1860750,Dinner parties/entertaining
1860750,Quick / easy
1860750,Salads
1860750,Middle Eastern
1860750,Side dish
1860751,Vegetarian
1860751,Dinner parties/entertaining
1860751,Sandwiches & burgers
1860751,Quick / easy
1860751,Middle Eastern
1860751,Main course
1860752,Vegan
1860752,Vegetarian
1860752,Dinner parties/entertaining
1860752,Quick / easy
1860752,Middle Eastern
1860752,Side dish
1860753,Vegetarian
1860753,Dinner parties/entertaining
1860753,Quick / easy
1860753,Salads
1860753,Middle Eastern
1860753,Side dish
1860755,Vegetarian
1860755,Dinner parties/entertaining
1860755,Quick / easy
1860755,Salads
1860755,Middle Eastern
1860755,Main course
1860756,Dinner parties/entertaining
1860756,Quick / easy
1860756,Baked & steamed desserts
1860756,Middle Eastern
1860756,Dessert
1860757,Dinner parties/entertaining
1860757,"Mousses, trifles, custards & creams"
1860757,Quick / easy
1860757,British
1860757,Middle Eastern
1860757,Dessert
1860758,Vegetarian
1860758,Dinner parties/entertaining
1860758,Middle Eastern
1860758,"Small plates - tapas, meze"
1860759,Vegetarian
1860759,Dinner parties/entertaining
1860759,Middle Eastern
1860759,"Small plates - tapas, meze"
1860761,Vegetarian
1860761,Dinner parties/entertaining
1860761,"Dips, spreads & salsas"
1860761,Middle Eastern
1860762,Vegetarian
1860762,Dinner parties/entertaining
1860762,Middle Eastern
1860762,Side dish
1860767,Vegetarian
1860767,Dinner parties/entertaining
1860767,Dressings & marinades
1860767,Salads
1860767,Middle Eastern
1860767,Side dish
1860768,Vegan
1860768,Vegetarian
1860768,Dinner parties/entertaining
1860768,Middle Eastern
1860768,Side dish
1860770,Vegan
1860770,Vegetarian
1860770,Dinner parties/entertaining
1860770,Middle Eastern
1860770,Side dish
1860771,Vegetarian
1860771,Dinner parties/entertaining
1860771,Dressings & marinades
1860771,Stews & one-pot meals
1860771,Middle Eastern
1860771,Main course
1860772,Dinner parties/entertaining
1860772,"Bread & rolls, savory"
1860772,Middle Eastern
1860774,Dinner parties/entertaining
1860774,"Cakes, large"
1860774,Middle Eastern
1860774,Dessert
1860775,Cooking for a crowd
1860775,Dinner parties/entertaining
1860775,"Cakes, large"
1860775,Frostings & fillings
1860775,Middle Eastern
1860775,Dessert
1861108,Dinner parties/entertaining
1861108,Summer
1861108,"Dips, spreads & salsas"
1861108,Middle Eastern
1861108,Main course
1861109,Dinner parties/entertaining
1861109,Summer
1861109,Middle Eastern
1861109,Main course
1861110,Dinner parties/entertaining
1861110,Summer
1861110,Middle Eastern
1861110,Main course
1861111,Vegetarian
1861111,Dinner parties/entertaining
1861111,Summer
1861111,Grills & BBQ
1861111,"Sauces, general"
1861111,Middle Eastern
1861111,Main course
1861112,Dinner parties/entertaining
1861112,Summer
1861112,Middle Eastern
1861112,Main course
1861114,Dinner parties/entertaining
1861114,Summer
1861114,Middle Eastern
1861114,Main course
1861115,Vegetarian
1861115,Dinner parties/entertaining
1861115,Summer
1861115,"Dips, spreads & salsas"
1861115,"Sauces, general"
1861115,Middle Eastern
1861117,Vegetarian
1861117,Dinner parties/entertaining
1861117,Summer
1861117,Salads
1861117,Middle Eastern
1861117,Side dish
1861119,Vegetarian
1861119,Dinner parties/entertaining
1861119,Summer
1861119,Salads
1861119,Middle Eastern
1861119,Side dish
1861120,Vegetarian
1861120,Dinner parties/entertaining
1861120,Summer
1861120,Picnics & outdoors
1861120,Salads
1861120,Middle Eastern
1861120,Side dish
1861122,Dinner parties/entertaining
1861122,Summer
1861122,Cheesecakes
1861122,Middle Eastern
1861122,Dessert
1861124,Dinner parties/entertaining
1861124,Summer
1861124,Grills & BBQ
1861124,Sauces for desserts
1861124,Middle Eastern
1861124,Dessert
1861125,Dinner parties/entertaining
1861125,Soups
1861125,Middle Eastern
1861126,Dinner parties/entertaining
1861126,Middle Eastern
1861126,Main course
1861135,Dinner parties/entertaining
1861135,Salads
1861135,Middle Eastern
1861135,Main course
1861138,Dinner parties/entertaining
1861138,Salads
1861138,Middle Eastern
1861138,Appetizers / starters
1861140,Vegetarian
1861140,Dinner parties/entertaining
1861140,Picnics & outdoors
1861140,Middle Eastern
1861140,"Small plates - tapas, meze"
1861141,Vegetarian
1861141,Dinner parties/entertaining
1861141,Salads
1861141,Middle Eastern
1861141,Side dish
1861143,Vegetarian
1861143,Dinner parties/entertaining
1861143,Dressings & marinades
1861143,Salads
1861143,Middle Eastern
1861143,Side dish
1861970,Vegetarian
1861970,Dinner parties/entertaining
1861970,Salads
1861970,Middle Eastern
1861970,Side dish
1861971,Vegetarian
1861971,Dinner parties/entertaining
1861971,"Chutneys, pickles & relishes"
1861971,Salads
1861971,Middle Eastern
1861971,Side dish
1861972,Dinner parties/entertaining
1861972,"Mousses, trifles, custards & creams"
1861972,Middle Eastern
1861972,Dessert
1861974,Dinner parties/entertaining
1861974,Ice cream & frozen desserts
1861974,Middle Eastern
1861974,Dessert
1861975,Dinner parties/entertaining
1861975,Stews & one-pot meals
1861975,Middle Eastern
1861975,Main course
1861977,Dinner parties/entertaining
1861977,Sauces for meat
1861977,Middle Eastern
1861977,Main course
1861979,Dinner parties/entertaining
1861979,Sauces for poultry
1861979,Middle Eastern
1861979,Main course
1861980,Dinner parties/entertaining
1861980,"Dips, spreads & salsas"
1861980,Middle Eastern
1861980,Main course
1861982,Dinner parties/entertaining
1861982,Middle Eastern
1861982,Main course
1861984,Vegan
1861984,Vegetarian
1861984,Dinner parties/entertaining
1861984,Middle Eastern
1861984,Side dish
1861985,Vegetarian
1861985,Dinner parties/entertaining
1861985,"Sauces, general"
1861985,Middle Eastern
1861985,Side dish
1861986,Vegetarian
1861986,Dinner parties/entertaining
1861986,Middle Eastern
1861986,Side dish
1861988,Vegan
1861988,Vegetarian
1861988,Dinner parties/entertaining
1861988,Rice dishes
1861988,Middle Eastern
1861988,Side dish
1861989,Dinner parties/entertaining
1861989,Picnics & outdoors
1861989,"Cakes, small"
1861989,Frostings & fillings
1861989,Middle Eastern
1861989,Dessert
1861990,Dinner parties/entertaining
1861990,Ice cream & frozen desserts
1861990,Middle Eastern
1861990,Dessert
1861991,Dinner parties/entertaining
1861991,"Pies, tarts & pastries"
1861991,Quick / easy
1861991,Frostings & fillings
1861991,Middle Eastern
1861991,Dessert
1861999,Vegetarian
1861999,Dinner parties/entertaining
1861999,Picnics & outdoors
1861999,"Pies, tarts & pastries"
1861999,Middle Eastern
1861999,Appetizers / starters
1862000,Dinner parties/entertaining
1862000,"Bread & rolls, savory"
1862000,Middle Eastern
1862000,Appetizers / starters
1862001,Dinner parties/entertaining
1862001,"Pies, tarts & pastries"
1862001,Middle Eastern
1862001,Main course
1862002,Vegetarian
1862002,Dinner parties/entertaining
1862002,Soups
1862002,Middle Eastern
1862003,Dinner parties/entertaining
1862003,Middle Eastern
1862003,Main course
1862005,Cooking ahead
1862005,Dinner parties/entertaining
1862005,Stews & one-pot meals
1862005,Middle Eastern
1862005,Main course
1862006,Cooking ahead
1862006,Dinner parties/entertaining
1862006,"Pasta, doughs & sauces"
1862006,Stir-fries
1862006,Middle Eastern
1862006,Main course
1862007,Vegetarian
1862007,Dinner parties/entertaining
1862007,Curry
1862007,Middle Eastern
1862007,Side dish
1862008,Vegetarian
1862008,Dinner parties/entertaining
1862008,"Sauces, general"
1862008,Middle Eastern
1862008,Side dish
1862009,Vegetarian
1862009,Dinner parties/entertaining
1862009,Middle Eastern
1862009,Main course
1862011,Dinner parties/entertaining
1862011,"Brownies, slices & bars"
1862011,Middle Eastern
1862011,Afternoon tea
1862012,Dinner parties/entertaining
1862012,Fried doughs
1862012,Spice / herb blends & rubs
1862012,Middle Eastern
1862012,Dessert
1852556,Cooking for 1 or 2
1852556,Quick / easy
1852556,Salads
1852556,Asian
